Order ID,Order Date,Customer ID,Category,Sub-Category,Price,Quantity,Discount,Sales,Profit,Region,City,Payment Mode
ORD2534,2023-05-26,CUST3171,Clothing,T-shirt,2762,5,0.01,13671.9,822.82,West,Jaipur,Credit Card
ORD2535,2023-10-29,CUST5915,Clothing,Jacket,4128,1,0.22,3219.84,400.91,North,Mumbai,Cash
ORD2536,2023-06-29,CUST2592,Electronics,Mobile,6172,2,0.25,9258.0,987.12,East,Delhi,Debit Card
ORD2537,2024-06-13,CUST9005,Electronics,Tablet,8083,3,0.1,21824.1,4391.69,South,Jaipur,Credit Card
ORD2538,2024-03-17,CUST6733,Clothing,Shirt,7985,2,0.01,15810.3,4249.09,North,Jaipur,UPI
ORD2539,2024-09-30,CUST5476,Sports,Equipment,5900,4,0.22,18408.0,4835.8,North,Bangalore,Cash
ORD2540,2024-03-22,CUST9709,Clothing,Jeans,1644,5,0.18,6740.4,1909.42,North,Kolkata,Credit Card
ORD2541,2023-03-24,CUST9908,Home,Decor,1662,4,0.1,5983.2,1524.39,West,Mumbai,UPI
ORD2542,2023-01-20,CUST8292,Sports,Fitness,9395,4,0.08,34573.6,8706.69,North,Mumbai,Debit Card
ORD2543,2024-09-13,CUST9528,Electronics,Tablet,4993,3,0.08,13780.68,2339.42,South,Delhi,UPI
ORD2544,2023-11-03,CUST3106,Home,Decor,7296,2,0.31,10068.48,2593.35,East,Mumbai,Net Banking
ORD2545,2023-05-10,CUST6245,Sports,Shoes,1072,3,0.21,2540.64,239.99,West,Delhi,Credit Card
ORD2546,2024-03-17,CUST2504,Home,Kitchen,8951,5,0.28,32223.6,4178.98,South,Mumbai,Cash
ORD2547,2023-11-07,CUST8377,Electronics,Mobile,104,1,0.13,90.48,8.05,East,Jaipur,Debit Card
ORD2548,2023-04-08,CUST1144,Sports,Fitness,3859,2,0.3,5402.6,1197.64,West,Delhi,Net Banking
ORD2549,2023-07-23,CUST2789,Electronics,Tablet,5017,5,0.21,19817.15,5669.02,South,Jaipur,Net Banking
ORD2550,2023-11-28,CUST1825,Sports,Fitness,5555,2,0.2,8888.0,2645.56,East,Mumbai,UPI
ORD2551,2024-04-01,CUST4629,Clothing,Jeans,5207,1,0.17,4321.81,949.31,North,Bangalore,Cash
ORD2552,2024-10-31,CUST6136,Electronics,Mobile,7151,2,0.15,12156.7,2739.94,East,Bangalore,UPI
ORD2553,2023-03-23,CUST7415,Electronics,Laptop,2064,3,0.09,5634.72,1577.9,North,Delhi,Debit Card
ORD2554,2024-07-02,CUST2392,Sports,Fitness,6733,4,0.03,26124.04,3463.48,West,Jaipur,Net Banking
ORD2555,2023-04-24,CUST2183,Sports,Fitness,6393,2,0.1,11507.4,2849.58,South,Mumbai,UPI
ORD2556,2023-12-16,CUST7433,Home,Decor,9662,5,0.21,38164.9,4503.16,West,Kolkata,Debit Card
ORD2557,2024-08-18,CUST1223,Sports,Fitness,7228,5,0.24,27466.4,1726.43,West,Chennai,UPI
ORD2558,2023-09-24,CUST3246,Home,Furniture,2541,5,0.06,11942.7,1027.33,North,Kolkata,Credit Card
ORD2559,2024-04-20,CUST4609,Home,Kitchen,2940,1,0.24,2234.4,596.99,South,Jaipur,Credit Card
ORD2560,2024-05-03,CUST2668,Sports,Equipment,7375,3,0.24,16815.0,1580.27,North,Chennai,Cash
ORD2561,2023-07-07,CUST8750,Electronics,Mobile,9906,1,0.02,9707.88,2078.77,South,Bangalore,Net Banking
ORD2562,2024-06-27,CUST7772,Sports,Fitness,6129,4,0.27,17896.68,4160.78,West,Chennai,Net Banking
ORD2563,2023-12-06,CUST6743,Home,Appliances,5198,1,0.28,3742.56,265.08,South,Bangalore,Net Banking
ORD2564,2023-04-15,CUST8999,Sports,Equipment,8379,4,0.28,24131.52,1300.54,East,Chennai,Cash
ORD2565,2024-08-13,CUST2147,Electronics,Headphones,3286,3,0.19,7984.98,430.27,East,Kolkata,Credit Card
ORD2566,2023-07-29,CUST8459,Clothing,Shirt,1968,5,0.21,7773.6,2093.95,South,Chennai,Debit Card
ORD2567,2024-06-15,CUST2003,Clothing,T-shirt,103,2,0.31,142.14,39.52,West,Chennai,Net Banking
ORD2568,2023-07-09,CUST7987,Clothing,Jacket,8679,1,0.27,6335.67,1402.92,North,Mumbai,Net Banking
ORD2569,2024-02-26,CUST5727,Home,Kitchen,154,1,0.34,101.64,20.53,West,Chennai,Cash
ORD2570,2024-05-29,CUST1350,Home,Appliances,1214,1,0.23,934.78,220.08,East,Chennai,Cash
ORD2571,2023-11-14,CUST2139,Electronics,Laptop,145,5,0.23,558.25,64.43,North,Kolkata,Cash
ORD2572,2023-10-29,CUST1830,Sports,Equipment,3123,4,0.3,8744.4,1789.17,North,Delhi,Debit Card
ORD2573,2023-08-19,CUST7220,Electronics,Laptop,2398,4,0.09,8728.72,1936.4,West,Chennai,Net Banking
ORD2574,2024-07-11,CUST1067,Electronics,Headphones,1414,3,0.3,2969.4,778.15,East,Jaipur,Debit Card
ORD2575,2024-10-07,CUST2854,Home,Kitchen,7171,4,0.31,19791.96,1981.47,South,Kolkata,UPI
ORD2576,2024-12-17,CUST4854,Clothing,T-shirt,7446,1,0.1,6701.4,609.78,North,Chennai,Credit Card
ORD2577,2024-10-07,CUST1575,Home,Kitchen,3304,4,0.15,11233.6,1453.27,South,Delhi,UPI
ORD2578,2023-10-07,CUST3592,Electronics,Tablet,9448,2,0.25,14172.0,2606.5,East,Chennai,Debit Card
ORD2579,2023-08-21,CUST3445,Clothing,Jacket,8079,1,0.1,7271.1,424.73,North,Kolkata,Debit Card
ORD2580,2023-11-28,CUST5528,Home,Appliances,9085,2,0.28,13082.4,3079.81,South,Mumbai,Net Banking
ORD2581,2023-08-15,CUST9613,Clothing,Jacket,6912,1,0.04,6635.52,982.12,West,Kolkata,Credit Card
ORD2582,2023-03-07,CUST1920,Home,Decor,2214,5,0.35,7195.5,696.26,South,Delhi,UPI
ORD2583,2023-08-27,CUST6377,Home,Furniture,9259,3,0.03,26943.69,5397.81,West,Delhi,UPI
ORD2584,2024-12-12,CUST2817,Clothing,Jacket,3989,4,0.15,13562.6,3572.45,East,Kolkata,Credit Card
ORD2585,2024-07-17,CUST7790,Sports,Outdoor,9590,1,0.28,6904.8,671.37,North,Mumbai,UPI
ORD2586,2024-09-10,CUST1760,Home,Kitchen,5004,4,0.02,19615.68,3094.19,North,Chennai,Net Banking
ORD2587,2023-11-04,CUST2068,Clothing,Jacket,6131,1,0.28,4414.32,893.41,North,Mumbai,Cash
ORD2588,2024-05-26,CUST4451,Home,Kitchen,524,5,0.08,2410.4,417.4,North,Jaipur,Cash
ORD2589,2024-08-04,CUST4574,Home,Appliances,4257,5,0.27,15538.05,3613.26,North,Jaipur,Debit Card
ORD2590,2023-06-24,CUST1093,Home,Decor,5336,2,0.34,7043.52,828.83,South,Bangalore,Credit Card
ORD2591,2024-11-16,CUST9418,Sports,Fitness,1106,5,0.0,5530.0,1439.33,North,Kolkata,Net Banking
ORD2592,2023-02-07,CUST5420,Electronics,Mobile,6712,4,0.21,21209.92,5956.26,West,Kolkata,Credit Card
ORD2593,2024-08-22,CUST5614,Electronics,Mobile,7134,3,0.27,15623.46,3020.68,West,Bangalore,Net Banking
ORD2594,2024-08-16,CUST4597,Clothing,Jacket,4762,1,0.05,4523.9,636.58,North,Chennai,Debit Card
ORD2595,2024-03-25,CUST1458,Clothing,Jeans,6269,5,0.21,24762.55,4800.76,West,Jaipur,UPI
ORD2596,2023-12-09,CUST5754,Clothing,Jacket,8042,4,0.01,31846.32,8769.87,South,Bangalore,Cash
ORD2597,2024-11-29,CUST4997,Electronics,Laptop,9379,2,0.23,14443.66,3643.4,East,Chennai,Cash
ORD2598,2023-09-22,CUST6107,Electronics,Headphones,9205,1,0.29,6535.55,679.61,West,Mumbai,Debit Card
ORD2599,2023-08-01,CUST5301,Electronics,Laptop,5140,5,0.26,19018.0,1331.08,North,Kolkata,Cash
ORD2600,2024-07-22,CUST6699,Clothing,T-shirt,7310,2,0.32,9941.6,1595.55,South,Kolkata,Cash
ORD2601,2024-11-13,CUST1256,Sports,Fitness,5251,4,0.16,17643.36,2745.03,South,Mumbai,UPI
ORD2602,2023-07-01,CUST9339,Sports,Equipment,4521,2,0.07,8409.06,1737.24,South,Chennai,UPI
ORD2603,2023-12-14,CUST2529,Sports,Fitness,645,2,0.27,941.7,121.14,North,Delhi,Credit Card
ORD2604,2023-08-08,CUST9677,Home,Appliances,4046,4,0.34,10681.44,958.29,East,Delhi,Debit Card
ORD2605,2024-03-05,CUST6870,Sports,Equipment,1708,4,0.01,6763.68,1412.42,North,Mumbai,UPI
ORD2606,2023-07-17,CUST3771,Clothing,Jacket,7792,3,0.17,19402.08,1500.95,East,Jaipur,Credit Card
ORD2607,2023-04-16,CUST4940,Clothing,Jacket,8416,3,0.13,21965.76,1555.0,East,Kolkata,Debit Card
ORD2608,2024-10-18,CUST8422,Sports,Fitness,2841,4,0.09,10341.24,1296.46,East,Chennai,Cash
ORD2609,2024-10-22,CUST9072,Sports,Equipment,6882,5,0.21,27183.9,1496.42,West,Jaipur,Debit Card
ORD2610,2023-05-02,CUST9603,Home,Appliances,3737,2,0.16,6278.16,877.04,West,Bangalore,Net Banking
ORD2611,2024-11-29,CUST2694,Clothing,Jeans,7345,5,0.25,27543.75,2976.27,East,Chennai,Debit Card
ORD2612,2023-02-04,CUST2606,Electronics,Mobile,4706,4,0.07,17506.32,1603.52,South,Chennai,Cash
ORD2613,2024-06-09,CUST1969,Home,Furniture,7453,2,0.29,10583.26,1296.36,North,Bangalore,Debit Card
ORD2614,2023-05-22,CUST3990,Home,Kitchen,1948,5,0.29,6915.4,549.53,West,Jaipur,Credit Card
ORD2615,2023-07-13,CUST5153,Clothing,Shirt,3733,3,0.08,10303.08,3060.83,North,Bangalore,Debit Card
ORD2616,2024-07-29,CUST3655,Clothing,Jacket,6161,4,0.08,22672.48,1280.92,East,Bangalore,UPI
ORD2617,2023-10-26,CUST2770,Electronics,Headphones,6542,4,0.18,21457.76,4906.19,North,Bangalore,Debit Card
ORD2618,2023-07-10,CUST8550,Home,Decor,8469,2,0.21,13381.02,1599.49,West,Chennai,Credit Card
ORD2619,2024-09-25,CUST9037,Clothing,Jacket,6778,5,0.06,31856.6,2690.44,East,Delhi,Cash
ORD2620,2023-03-25,CUST6299,Electronics,Laptop,7433,1,0.05,7061.35,1548.3,North,Delhi,Cash
ORD2621,2023-10-16,CUST6979,Clothing,Shirt,4507,1,0.35,2929.55,459.87,East,Delhi,Net Banking
ORD2622,2024-05-20,CUST4073,Clothing,Jeans,9529,1,0.24,7242.04,519.55,South,Kolkata,Debit Card
ORD2623,2023-11-11,CUST6858,Home,Kitchen,901,2,0.08,1657.84,344.86,South,Bangalore,UPI
ORD2624,2024-04-17,CUST4312,Clothing,Jeans,8886,2,0.04,17061.12,4543.54,West,Bangalore,UPI
ORD2625,2023-09-12,CUST4603,Clothing,Jeans,8087,4,0.13,28142.76,4327.75,West,Jaipur,Debit Card
ORD2626,2024-08-11,CUST4496,Clothing,Shirt,9129,2,0.35,11867.7,2259.6,North,Chennai,UPI
ORD2627,2024-09-05,CUST7254,Electronics,Mobile,3330,4,0.31,9190.8,1291.99,East,Jaipur,Credit Card
ORD2628,2023-12-31,CUST3193,Clothing,T-shirt,5838,1,0.16,4903.92,398.46,North,Chennai,Debit Card
ORD2629,2023-02-11,CUST8659,Electronics,Tablet,3085,1,0.03,2992.45,291.34,East,Jaipur,UPI
ORD2630,2024-01-29,CUST8194,Electronics,Laptop,8599,1,0.21,6793.21,811.98,West,Chennai,Net Banking
ORD2631,2024-05-07,CUST2838,Sports,Fitness,110,2,0.26,162.8,13.22,South,Kolkata,Net Banking
ORD2632,2024-08-06,CUST6759,Clothing,Jacket,7303,5,0.04,35054.4,6192.11,North,Mumbai,UPI
ORD2633,2024-06-12,CUST8126,Home,Appliances,1958,3,0.26,4346.76,832.96,South,Bangalore,Net Banking
ORD2634,2023-08-04,CUST7759,Electronics,Mobile,7483,4,0.28,21551.04,4748.79,East,Kolkata,Credit Card
ORD2635,2023-11-12,CUST6187,Sports,Outdoor,1962,4,0.12,6906.24,1709.74,North,Mumbai,Credit Card
ORD2636,2023-08-07,CUST4386,Clothing,T-shirt,2394,3,0.08,6607.44,1882.67,West,Jaipur,Debit Card
ORD2637,2024-08-04,CUST4953,Clothing,Jacket,3276,5,0.12,14414.4,1954.3,South,Mumbai,Credit Card
ORD2638,2024-12-17,CUST8542,Clothing,T-shirt,9698,1,0.27,7079.54,765.42,East,Chennai,UPI
ORD2639,2024-11-15,CUST1401,Sports,Fitness,2967,3,0.06,8366.94,1313.86,North,Mumbai,Credit Card
ORD2640,2024-10-11,CUST6693,Sports,Outdoor,7949,4,0.19,25754.76,7653.16,North,Jaipur,Debit Card
ORD2641,2023-11-10,CUST2809,Sports,Shoes,2511,2,0.04,4821.12,1220.13,West,Kolkata,UPI
ORD2642,2023-05-10,CUST8466,Sports,Fitness,5923,4,0.22,18479.76,4669.08,West,Jaipur,UPI
ORD2643,2024-08-14,CUST3732,Electronics,Mobile,9042,1,0.19,7324.02,990.11,West,Mumbai,UPI
ORD2644,2023-12-19,CUST8372,Clothing,Jacket,7982,5,0.07,37116.3,5840.37,South,Jaipur,Cash
ORD2645,2024-07-26,CUST6197,Clothing,Shirt,6043,5,0.16,25380.6,7588.68,East,Kolkata,Net Banking
ORD2646,2023-01-01,CUST1596,Electronics,Headphones,3458,3,0.01,10270.26,2573.84,North,Delhi,Cash
ORD2647,2023-06-21,CUST4305,Electronics,Headphones,5535,3,0.19,13450.05,2934.25,West,Chennai,Net Banking
ORD2648,2023-07-17,CUST1303,Home,Appliances,7720,2,0.32,10499.2,2855.86,South,Delhi,UPI
ORD2649,2024-07-21,CUST9573,Sports,Shoes,9493,4,0.33,25441.24,2640.16,West,Kolkata,Net Banking
ORD2650,2024-03-12,CUST8642,Sports,Shoes,1170,5,0.11,5206.5,1192.06,West,Delhi,Cash
ORD2651,2023-05-01,CUST3297,Electronics,Headphones,5039,1,0.01,4988.61,663.22,West,Jaipur,Credit Card
ORD2652,2023-03-24,CUST9813,Sports,Shoes,4599,5,0.11,20465.55,5591.67,East,Bangalore,UPI
ORD2653,2023-06-08,CUST2687,Electronics,Mobile,1998,1,0.28,1438.56,91.24,East,Chennai,Credit Card
ORD2654,2023-07-18,CUST7932,Clothing,T-shirt,9051,1,0.13,7874.37,2015.44,West,Jaipur,Cash
ORD2655,2024-12-10,CUST7804,Sports,Equipment,2333,3,0.19,5669.19,608.56,West,Jaipur,Credit Card
ORD2656,2024-05-23,CUST2156,Clothing,Jacket,393,1,0.23,302.61,33.07,West,Delhi,Debit Card
ORD2657,2024-08-28,CUST8129,Electronics,Laptop,5739,3,0.06,16183.98,3613.23,South,Bangalore,Debit Card
ORD2658,2024-12-13,CUST2933,Electronics,Mobile,2875,1,0.23,2213.75,339.04,North,Chennai,UPI
ORD2659,2024-10-03,CUST9622,Clothing,Shirt,5027,5,0.25,18851.25,4703.96,South,Chennai,Net Banking
ORD2660,2023-02-27,CUST2321,Electronics,Laptop,9409,2,0.31,12984.42,3485.29,South,Bangalore,UPI
ORD2661,2023-08-07,CUST3076,Electronics,Tablet,752,4,0.02,2947.84,280.94,North,Chennai,Cash
ORD2662,2023-08-15,CUST2399,Clothing,Jeans,9368,3,0.19,22764.24,3354.37,East,Jaipur,Cash
ORD2663,2023-05-20,CUST1291,Clothing,Shirt,8529,2,0.03,16546.26,2288.25,East,Delhi,Cash
ORD2664,2024-10-22,CUST1177,Electronics,Laptop,652,4,0.13,2268.96,222.37,South,Jaipur,Credit Card
ORD2665,2024-11-28,CUST9882,Electronics,Mobile,751,2,0.22,1171.56,248.23,North,Delhi,UPI
ORD2666,2024-10-08,CUST3617,Home,Decor,5544,5,0.01,27442.8,3573.77,East,Jaipur,Cash
ORD2667,2024-02-19,CUST2338,Sports,Shoes,4743,3,0.23,10956.33,661.91,West,Delhi,Credit Card
ORD2668,2023-07-10,CUST4299,Clothing,Jacket,5789,5,0.12,25471.6,5929.26,South,Bangalore,Credit Card
ORD2669,2024-06-18,CUST5780,Electronics,Mobile,750,4,0.06,2820.0,254.58,South,Kolkata,Credit Card
ORD2670,2023-03-04,CUST9712,Clothing,Jeans,185,2,0.01,366.3,98.98,East,Kolkata,Credit Card
ORD2671,2024-09-28,CUST4239,Home,Furniture,9026,1,0.24,6859.76,799.26,East,Kolkata,UPI
ORD2672,2023-12-01,CUST2496,Home,Furniture,8226,1,0.14,7074.36,1669.75,East,Mumbai,Debit Card
ORD2673,2024-03-02,CUST2345,Clothing,Shirt,3842,2,0.17,6377.72,1884.51,South,Chennai,Net Banking
ORD2674,2023-03-20,CUST1525,Sports,Equipment,6592,4,0.28,18984.96,4005.12,South,Delhi,Net Banking
ORD2675,2023-03-31,CUST8774,Sports,Fitness,6273,2,0.04,12044.16,2350.31,East,Kolkata,Net Banking
ORD2676,2024-01-06,CUST5596,Clothing,T-shirt,4024,2,0.33,5392.16,811.08,East,Jaipur,Debit Card
ORD2677,2024-12-12,CUST3383,Home,Decor,232,2,0.15,394.4,37.53,East,Bangalore,Cash
ORD2678,2023-01-29,CUST7333,Clothing,T-shirt,105,2,0.05,199.5,30.08,West,Bangalore,UPI
ORD2679,2023-09-29,CUST5266,Electronics,Mobile,4340,2,0.25,6510.0,672.45,West,Bangalore,Debit Card
ORD2680,2023-12-08,CUST9352,Sports,Fitness,9419,5,0.12,41443.6,2893.96,West,Mumbai,Net Banking
ORD2681,2024-07-07,CUST3250,Clothing,T-shirt,8747,1,0.02,8572.06,537.09,North,Jaipur,Cash
ORD2682,2024-10-05,CUST3844,Electronics,Tablet,5128,3,0.27,11230.32,3039.42,South,Jaipur,Net Banking
ORD2683,2023-01-04,CUST1773,Electronics,Mobile,4189,1,0.22,3267.42,278.16,South,Jaipur,Cash
ORD2684,2023-10-22,CUST7516,Home,Decor,9278,3,0.13,24215.58,6588.67,West,Mumbai,Credit Card
ORD2685,2023-04-28,CUST9087,Sports,Shoes,4603,1,0.09,4188.73,861.27,West,Jaipur,Debit Card
ORD2686,2023-12-15,CUST6362,Sports,Equipment,9976,1,0.18,8180.32,1557.83,East,Kolkata,Net Banking
ORD2687,2023-03-12,CUST5275,Home,Furniture,6627,4,0.24,20146.08,2924.98,West,Bangalore,Credit Card
ORD2688,2023-10-07,CUST1791,Home,Kitchen,5990,2,0.05,11381.0,1724.71,North,Bangalore,Cash
ORD2689,2023-02-14,CUST1320,Clothing,T-shirt,7583,4,0.04,29118.72,5246.43,West,Jaipur,UPI
ORD2690,2024-07-06,CUST9372,Sports,Outdoor,5846,2,0.33,7833.64,677.89,East,Bangalore,Net Banking
ORD2691,2024-12-20,CUST6422,Sports,Equipment,9114,5,0.13,39645.9,10695.97,East,Bangalore,Credit Card
ORD2692,2024-08-04,CUST2343,Clothing,T-shirt,3294,5,0.08,15152.4,4369.98,South,Kolkata,Debit Card
ORD2693,2023-06-19,CUST8667,Electronics,Mobile,8405,2,0.25,12607.5,812.72,North,Chennai,UPI
ORD2694,2024-10-21,CUST6229,Home,Furniture,847,3,0.1,2286.9,564.44,South,Delhi,Debit Card
ORD2695,2023-08-07,CUST5015,Clothing,Jacket,1764,4,0.31,4868.64,1222.07,West,Bangalore,Cash
ORD2696,2023-04-25,CUST4357,Electronics,Headphones,3441,5,0.09,15656.55,1449.64,South,Mumbai,Debit Card
ORD2697,2024-09-04,CUST5082,Clothing,T-shirt,7046,1,0.24,5354.96,1217.78,South,Chennai,Cash
ORD2698,2023-09-08,CUST7993,Sports,Outdoor,3721,1,0.31,2567.49,646.56,West,Bangalore,UPI
ORD2699,2024-02-08,CUST3698,Home,Furniture,2662,2,0.0,5324.0,932.54,West,Kolkata,UPI
ORD2700,2024-12-24,CUST3466,Clothing,Shirt,4388,4,0.26,12988.48,1877.14,South,Bangalore,Credit Card
ORD2701,2023-12-26,CUST8535,Electronics,Headphones,4076,1,0.17,3383.08,690.29,North,Bangalore,Net Banking
ORD2702,2023-02-23,CUST9526,Electronics,Mobile,5677,2,0.2,9083.2,2430.19,East,Jaipur,UPI
ORD2703,2024-07-03,CUST6331,Home,Furniture,9024,5,0.21,35644.8,3078.57,West,Delhi,Debit Card
ORD2704,2023-06-04,CUST7038,Clothing,Jacket,2834,1,0.01,2805.66,201.13,West,Delhi,Net Banking
ORD2705,2023-02-20,CUST6244,Home,Decor,7773,2,0.12,13680.48,1921.62,South,Jaipur,Cash
ORD2706,2023-09-27,CUST1261,Sports,Equipment,1478,3,0.04,4256.64,968.42,South,Kolkata,UPI
ORD2707,2023-10-03,CUST5396,Sports,Outdoor,3659,1,0.27,2671.07,618.57,South,Delhi,Credit Card
ORD2708,2024-06-16,CUST9847,Clothing,Jeans,7653,2,0.33,10255.02,2638.63,North,Jaipur,Debit Card
ORD2709,2024-12-28,CUST5948,Home,Appliances,6389,1,0.26,4727.86,827.43,South,Kolkata,Net Banking
ORD2710,2023-04-10,CUST6587,Electronics,Mobile,6118,1,0.15,5200.3,442.45,East,Chennai,Net Banking
ORD2711,2023-07-06,CUST6519,Clothing,Jeans,6719,2,0.11,11959.82,1567.17,North,Jaipur,Debit Card
ORD2712,2023-12-24,CUST4472,Electronics,Mobile,2184,5,0.07,10155.6,522.65,East,Kolkata,Cash
ORD2713,2023-04-19,CUST1766,Sports,Fitness,513,1,0.1,461.7,75.62,West,Kolkata,Debit Card
ORD2714,2024-08-29,CUST7106,Home,Furniture,509,3,0.16,1282.68,94.57,North,Jaipur,Cash
ORD2715,2024-07-09,CUST8448,Home,Kitchen,1154,3,0.28,2492.64,703.75,South,Jaipur,Debit Card
ORD2716,2024-08-09,CUST3403,Clothing,Jacket,4088,5,0.11,18191.6,1073.48,West,Chennai,Cash
ORD2717,2023-12-18,CUST7132,Clothing,Jeans,5283,5,0.04,25358.4,6800.43,South,Kolkata,Debit Card
ORD2718,2023-08-18,CUST5824,Electronics,Headphones,1113,2,0.2,1780.8,114.7,South,Mumbai,Debit Card
ORD2719,2023-09-29,CUST3221,Clothing,Shirt,6350,2,0.08,11684.0,1315.15,North,Jaipur,Cash
ORD2720,2023-09-27,CUST3435,Home,Kitchen,2332,1,0.26,1725.68,316.12,South,Delhi,Credit Card
ORD2721,2024-11-13,CUST8358,Electronics,Laptop,2390,5,0.15,10157.5,2928.08,South,Mumbai,Debit Card
ORD2722,2023-04-28,CUST9032,Sports,Shoes,2808,3,0.27,6149.52,1458.17,South,Chennai,Debit Card
ORD2723,2023-05-29,CUST6554,Home,Furniture,8780,1,0.02,8604.4,1156.34,East,Delhi,Cash
ORD2724,2023-10-20,CUST4900,Clothing,T-shirt,2079,4,0.2,6652.8,1749.93,South,Chennai,Cash
ORD2725,2023-07-04,CUST1059,Electronics,Tablet,1066,5,0.16,4477.2,1105.79,West,Bangalore,Cash
ORD2726,2023-01-16,CUST8422,Home,Appliances,8949,1,0.29,6353.79,1165.54,West,Bangalore,Cash
ORD2727,2023-10-03,CUST3460,Clothing,T-shirt,8583,2,0.18,14076.12,2010.92,West,Delhi,Debit Card
ORD2728,2023-08-14,CUST5759,Sports,Equipment,2121,1,0.32,1442.28,291.53,East,Delhi,Debit Card
ORD2729,2023-01-15,CUST1683,Home,Appliances,2114,4,0.34,5580.96,663.56,North,Delhi,Debit Card
ORD2730,2024-03-20,CUST3793,Clothing,Jacket,540,4,0.02,2116.8,360.38,North,Jaipur,Cash
ORD2731,2023-03-12,CUST5883,Clothing,Jacket,7100,1,0.03,6887.0,596.53,West,Mumbai,Cash
ORD2732,2023-02-11,CUST3220,Home,Decor,1580,2,0.02,3096.8,535.61,South,Mumbai,Cash
ORD2733,2023-09-15,CUST2019,Sports,Shoes,6176,4,0.16,20751.36,1559.77,East,Bangalore,Credit Card
ORD2734,2023-12-15,CUST5725,Home,Furniture,8909,3,0.1,24054.3,6974.09,East,Kolkata,Net Banking
ORD2735,2024-07-18,CUST8397,Sports,Equipment,528,3,0.34,1045.44,260.94,East,Bangalore,Net Banking
ORD2736,2023-10-08,CUST6834,Home,Furniture,2441,2,0.23,3759.14,584.91,South,Chennai,UPI
ORD2737,2024-07-06,CUST4296,Sports,Shoes,5011,3,0.26,11124.42,1226.01,East,Delhi,Net Banking
ORD2738,2023-05-23,CUST6988,Home,Decor,2415,1,0.23,1859.55,162.48,South,Chennai,Cash
ORD2739,2023-09-02,CUST9363,Clothing,Jacket,1080,5,0.23,4158.0,418.41,West,Jaipur,Cash
ORD2740,2023-10-23,CUST5256,Electronics,Mobile,770,4,0.05,2926.0,737.08,East,Bangalore,UPI
ORD2741,2024-07-11,CUST9838,Home,Decor,5939,1,0.15,5048.15,757.91,West,Chennai,Cash
ORD2742,2024-11-08,CUST6812,Sports,Outdoor,2908,2,0.29,4129.36,612.49,North,Jaipur,UPI
ORD2743,2023-07-28,CUST3158,Electronics,Mobile,2785,4,0.1,10026.0,1517.95,South,Kolkata,Net Banking
ORD2744,2023-08-02,CUST9309,Electronics,Laptop,9778,1,0.25,7333.5,1097.91,West,Kolkata,Net Banking
ORD2745,2024-10-14,CUST1702,Electronics,Headphones,3867,2,0.24,5877.84,809.5,North,Bangalore,Credit Card
ORD2746,2024-11-09,CUST4430,Home,Appliances,5090,3,0.31,10536.3,2716.47,South,Bangalore,Debit Card
ORD2747,2023-02-17,CUST5534,Clothing,Jacket,2153,2,0.28,3100.32,286.79,East,Delhi,Net Banking
ORD2748,2023-08-09,CUST3867,Electronics,Headphones,1274,3,0.24,2904.72,625.46,West,Bangalore,Debit Card
ORD2749,2023-08-22,CUST2136,Sports,Outdoor,804,2,0.1,1447.2,328.65,North,Mumbai,Debit Card
ORD2750,2024-09-08,CUST1488,Sports,Shoes,2389,1,0.24,1815.64,228.65,East,Chennai,Debit Card
ORD2751,2024-02-21,CUST6190,Home,Furniture,5575,4,0.07,20739.0,4455.55,East,Chennai,Credit Card
ORD2752,2024-03-16,CUST4777,Home,Kitchen,7227,4,0.15,24571.8,5900.18,North,Bangalore,Net Banking
ORD2753,2024-06-12,CUST4088,Home,Appliances,5013,1,0.05,4762.35,239.75,East,Mumbai,Credit Card
ORD2754,2023-12-18,CUST7268,Sports,Equipment,2835,4,0.18,9298.8,2174.87,South,Bangalore,Debit Card
ORD2755,2024-07-27,CUST6092,Sports,Shoes,9010,5,0.29,31985.5,8708.52,North,Mumbai,Cash
ORD2756,2023-03-09,CUST5409,Electronics,Laptop,1624,5,0.03,7876.4,1345.68,West,Bangalore,Cash
ORD2757,2024-09-13,CUST5437,Sports,Outdoor,8189,3,0.27,17933.91,1688.55,North,Delhi,Debit Card
ORD2758,2024-07-03,CUST1773,Clothing,T-shirt,3572,3,0.06,10073.04,1278.53,West,Kolkata,UPI
ORD2759,2024-07-28,CUST4074,Sports,Equipment,6437,1,0.18,5278.34,829.52,West,Kolkata,Credit Card
ORD2760,2023-09-23,CUST6871,Clothing,Jeans,4233,2,0.07,7873.38,1423.42,South,Bangalore,Cash
ORD2761,2024-08-30,CUST7784,Home,Decor,7789,2,0.22,12150.84,1486.21,South,Bangalore,Credit Card
ORD2762,2023-02-27,CUST2319,Sports,Outdoor,8548,5,0.14,36756.4,8629.68,South,Mumbai,Debit Card
ORD2763,2024-01-21,CUST2009,Home,Kitchen,4992,3,0.07,13927.68,3637.01,East,Bangalore,Debit Card
ORD2764,2024-01-15,CUST1055,Home,Appliances,7501,1,0.12,6600.88,782.57,West,Delhi,Credit Card
ORD2765,2024-08-30,CUST3600,Sports,Equipment,4377,4,0.11,15582.12,2871.2,South,Jaipur,UPI
ORD2766,2023-09-22,CUST9350,Electronics,Headphones,491,4,0.15,1669.4,464.21,West,Delhi,Net Banking
